"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2023/01/01 09:10:00","H Q","61844","19.25","-0.27","0","1"
"2023/01/01 09:15:00","H Q","61844","19.27","-0.27","0","1"
"2023/01/01 09:20:00","H Q","61844","20.11","-0.29","0","1"
"2023/01/01 09:25:00","H Q","61844","20.98","-0.32","0","1"
"2023/01/01 09:30:00","H Q","61844","21","-0.3","0","1"
"2023/01/01 09:35:00","H Q","61844","21.92","-0.31","0","1"
"2023/01/01 09:40:00","H Q","61844","21.32","-0.3","0","1"
"2023/01/01 09:45:00","H Q","61844","21.32","-0.3","0","1"
"2023/01/01 09:50:00","H Q","61844","23.83","-0.31","0","1"
"2023/01/01 09:55:00","H Q","61844","25.8","-0.34","0","1"
"2023/01/01 10:00:00","H Q","61844","22.98","-0.28","0","1"
"2023/01/01 10:05:00","H Q","61844","15.11","-0.19","0.54","1"
"2023/01/01 10:10:00","H Q","61844","18.11","-0.23","0.54","1"
"2023/01/01 10:15:00","H Q","61844","20.66","-0.28","0.54","1"
"2023/01/01 10:20:00","H Q","61844","21.32","-0.26","0","1"
"2023/01/01 10:25:00","H Q","61844","21.23","-0.28","0","1"
"2023/01/01 10:30:00","H Q","61844","19.87","-0.26","0","1"
"2023/01/01 10:35:00","H Q","61844","20.7","-0.27","0","1"
"2023/01/01 10:40:00","H Q","61844","21.16","-0.26","0","1"
"2023/01/01 10:45:00","H Q","61844","18.41","-0.24","0","1"
"2023/01/01 10:50:00","H Q","61844","15.7","-0.21","0","1"
"2023/01/01 10:55:00","H Q","61844","15.66","-0.19","0","1"
"2023/01/01 11:00:00","H Q","61844","15.71","-0.19","0","1"
"2023/01/01 11:05:00","H Q","61844","15.71","-0.17","0","1"
"2023/01/01 11:10:00","H Q","61844","15.75","-0.16","0","1"
"2023/01/01 11:15:00","H Q","61844","18.41","-0.19","0","1"
"2023/01/01 11:20:00","H Q","61844","19.95","-0.18","0","1"
"2023/01/01 11:25:00","H Q","61844","19.95","-0.18","0","1"
"2023/01/01 11:30:00","H Q","61844","18.57","-0.17","0","1"
"2023/01/01 11:35:00","H Q","61844","18.59","-0.17","0","1"
"2023/01/01 11:40:00","H Q","61844","18.63","-0.17","0","1"
"2023/01/01 11:45:00","H Q","61844","18.57","-0.17","0","1"
"2023/01/01 11:50:00","H Q","61844","18.45","-0.17","0","1"
"2023/01/01 11:55:00","H Q","61844","15.83","-0.14","0","1"
"2023/01/01 12:00:00","H Q","61844","18.35","-0.17","0","1"
"2023/01/01 12:05:00","H Q","61844","15.82","-0.13","0","1"
"2023/01/01 12:10:00","H Q","61844","15.79","-0.14","0","1"
"2023/01/01 12:15:00","H Q","61844","15.82","-0.14","0","1"
"2023/01/01 12:20:00","H Q","61844","15.79","-0.14","0","1"
"2023/01/01 12:25:00","H Q","61844","15.8","-0.14","0","1"
"2023/01/01 12:30:00","H Q","61844","20.62","-0.21","0","1"
"2023/01/01 12:35:00","H Q","61844","21.89","-0.2","0","1"
"2023/01/01 12:40:00","H Q","61844","21.89","-0.2","0","1"
"2023/01/01 12:45:00","H Q","61844","21.91","-0.2","0","1"
"2023/01/01 12:50:00","H Q","61844","21.08","-0.19","0","1"
"2023/01/01 12:55:00","H Q","61844","21.15","-0.19","0","1"
"2023/01/01 13:00:00","H Q","61844","21.18","-0.19","0","1"
"2023/01/01 13:05:00","H Q","61844","25.95","-0.24","0","1"
"2023/01/01 13:10:00","H Q","61844","25.7","-0.23","0","1"
"2023/01/01 13:15:00","H Q","61844","23.77","-0.22","0","1"
"2023/01/01 13:20:00","H Q","61844","22.07","-0.18","0","1"
"2023/01/01 13:25:00","H Q","61844","23.92","-0.19","0","1"
"2023/01/01 13:30:00","H Q","61844","23.92","-0.19","0","1"
"2023/01/01 13:35:00","H Q","61844","25.73","-0.18","0","1"
"2023/01/01 13:40:00","H Q","61844","23.82","-0.19","0","1"
"2023/01/01 13:45:00","H Q","61844","23.82","-0.19","0","1"
"2023/01/01 13:50:00","H Q","61844","25.05","-0.2","0","1"
"2023/01/01 13:55:00","H Q","61844","23.9","-0.17","0","1"
"2023/01/01 14:00:00","H Q","61844","21.47","-0.17","0","1"
"2023/01/01 14:05:00","H Q","61844","22.73","-0.18","0","1"
"2023/01/01 14:10:00","H Q","61844","23.59","-0.17","0","1"
"2023/01/01 14:15:00","H Q","61844","23.57","-0.16","0","1"
"2023/01/01 14:20:00","H Q","61844","23.77","-0.17","0","1"
"2023/01/01 14:25:00","H Q","61844","23.74","-0.17","0","1"
"2023/01/01 14:30:00","H Q","61844","25.83","-0.15","0","1"
"2023/01/01 14:35:00","H Q","61844","26.44","-0.19","0","1"
"2023/01/01 14:40:00","H Q","61844","26.47","-0.16","0","1"
"2023/01/01 14:45:00","H Q","61844","26.76","-0.16","0","1"
"2023/01/01 14:50:00","H Q","61844","27.46","-0.16","0","1"
"2023/01/01 14:55:00","H Q","61844","27.98","-0.17","0","1"
"2023/01/01 15:00:00","H Q","61844","26.34","-0.29","0","1"
"2023/01/01 15:05:00","H Q","61844","23.43","-0.36","0","1"
"2023/01/01 15:10:00","H Q","61844","23.45","-0.33","0","1"
"2023/01/01 15:15:00","H Q","61844","25.36","-0.39","0","1"
"2023/01/01 15:20:00","H Q","61844","26.14","-0.37","0","1"
"2023/01/01 15:25:00","H Q","61844","26.32","-0.37","0","1"
"2023/01/01 15:30:00","H Q","61844","26.37","-0.35","0","1"
"2023/01/01 15:35:00","H Q","61844","26.63","-0.35","0","1"
"2023/01/01 15:40:00","H Q","61844","26.88","-0.35","0","1"
"2023/01/01 15:45:00","H Q","61844","27.8","-0.37","0","1"
"2023/01/01 15:50:00","H Q","61844","30.21","-0.4","0","1"
"2023/01/01 15:55:00","H Q","61844","30.15","-0.43","0","1"
"2023/01/01 16:00:00","H Q","61844","24.26","-0.37","0","1"
"2023/01/01 16:05:00","H Q","61844","18.42","-0.3","0","1"
"2023/01/01 16:10:00","H Q","61844","18.32","-0.3","0","1"
"2023/01/01 16:15:00","H Q","61844","20.21","-0.33","0","1"
"2023/01/01 16:20:00","H Q","61844","17.73","-0.31","0","1"
"2023/01/01 16:25:00","H Q","61844","23.74","-0.43","0","1"
"2023/01/01 16:30:00","H Q","61844","23.35","-0.43","0","1"
"2023/01/01 16:35:00","H Q","61844","23.28","-0.45","0","1"
"2023/01/01 16:40:00","H Q","61844","23.35","-0.45","0","1"
"2023/01/01 16:45:00","H Q","61844","26.15","-0.48","0","1"
"2023/01/01 16:50:00","H Q","61844","25.58","-0.47","0","1"
"2023/01/01 16:55:00","H Q","61844","26.2","-0.48","0","1"
"2023/01/01 17:00:00","H Q","61844","25.51","-0.47","0","1"
"2023/01/01 17:05:00","H Q","61844","23.13","-0.4","0","1"
"2023/01/01 17:10:00","H Q","61844","23.09","-0.42","0","1"
"2023/01/01 17:15:00","H Q","61844","25.41","-0.47","0","1"
"2023/01/01 17:20:00","H Q","61844","22.53","-0.41","0","1"
"2023/01/01 17:25:00","H Q","61844","23.41","-0.43","0","1"
"2023/01/01 17:30:00","H Q","61844","26.33","-0.43","0","1"
"2023/01/01 17:35:00","H Q","61844","26.43","-0.43","0","1"
"2023/01/01 17:40:00","H Q","61844","26.43","-0.43","0","1"
"2023/01/01 17:45:00","H Q","61844","26.26","-0.43","0","1"
"2023/01/01 17:50:00","H Q","61844","24.8","-0.4","0","1"
"2023/01/01 17:55:00","H Q","61844","24.83","-0.4","0","1"
"2023/01/01 18:00:00","H Q","61844","26.45","-0.43","0","1"
"2023/01/01 18:05:00","H Q","61844","26.41","-0.43","0","1"
"2023/01/01 18:10:00","H Q","61844","26.41","-0.43","0","1"
"2023/01/01 18:15:00","H Q","61844","26.68","-0.43","0","1"
"2023/01/01 18:20:00","H Q","61844","28.32","-0.46","0","1"
"2023/01/01 18:25:00","H Q","61844","27.18","-0.44","0","1"
"2023/01/01 18:30:00","H Q","61844","26.74","-0.44","0","1"
"2023/01/01 18:35:00","H Q","61844","26.45","-0.43","0","1"
"2023/01/01 18:40:00","H Q","61844","26.4","-0.43","0","1"
"2023/01/01 18:45:00","H Q","61844","26.19","-0.43","0","1"
"2023/01/01 18:50:00","H Q","61844","24.67","-0.4","0","1"
"2023/01/01 18:55:00","H Q","61844","24.69","-0.4","0","1"
"2023/01/01 19:00:00","H Q","61844","26.33","-0.43","0","1"
"2023/01/01 19:05:00","H Q","61844","26.42","-0.43","0","1"
"2023/01/01 19:10:00","H Q","61844","26.4","-0.43","0","1"
"2023/01/01 19:15:00","H Q","61844","26.38","-0.43","0","1"
"2023/01/01 19:20:00","H Q","61844","26.35","-0.43","0","1"
"2023/01/01 19:25:00","H Q","61844","26.33","-0.43","0","1"
"2023/01/01 19:30:00","H Q","61844","26.33","-0.43","0","1"
"2023/01/01 19:35:00","H Q","61844","26.3","-0.43","0","1"
"2023/01/01 19:40:00","H Q","61844","26.3","-0.43","0","1"
"2023/01/01 19:45:00","H Q","61844","26.36","-0.46","0","1"
"2023/01/01 19:50:00","H Q","61844","27.05","-0.44","0","1"
"2023/01/01 19:55:00","H Q","61844","26.43","-0.4","0","1"
"2023/01/01 20:00:00","H Q","61844","27.31","-0.36","0","1"
"2023/01/01 20:05:00","H Q","61844","28.52","-0.29","0","1"
"2023/01/01 20:10:00","H Q","61844","27.5","-0.28","0","1"
"2023/01/01 20:15:00","H Q","61844","28.53","-0.29","0","1"
"2023/01/01 20:20:00","H Q","61844","28.91","-0.29","0","1"
"2023/01/01 20:25:00","H Q","61844","28.71","-0.29","0","1"
"2023/01/01 20:30:00","H Q","61844","27.22","-0.27","0","1"
"2023/01/01 20:35:00","H Q","61844","27.53","-0.28","0","1"
"2023/01/01 20:40:00","H Q","61844","26.88","-0.27","0","1"
"2023/01/01 20:45:00","H Q","61844","26.81","-0.27","0","1"
"2023/01/01 20:50:00","H Q","61844","27.5","-0.28","0","1"
"2023/01/01 20:55:00","H Q","61844","26.77","-0.27","0","1"
"2023/01/01 21:00:00","H Q","61844","26.69","-0.27","0","1"
"2023/01/01 21:05:00","H Q","61844","25.64","-0.28","0","1"
"2023/01/01 21:10:00","H Q","61844","24.98","-0.28","0","1"
"2023/01/01 21:15:00","H Q","61844","25.75","-0.26","0","1"
"2023/01/01 21:20:00","H Q","61844","26.61","-0.3","0","1"
"2023/01/01 21:25:00","H Q","61844","26.56","-0.29","0","1"
"2023/01/01 21:30:00","H Q","61844","25.76","-0.29","0","1"
"2023/01/01 21:35:00","H Q","61844","25","-0.28","0","1"
"2023/01/01 21:40:00","H Q","61844","24.29","-0.27","0","1"
"2023/01/01 21:45:00","H Q","61844","23.95","-0.27","0","1"
"2023/01/01 21:50:00","H Q","61844","22.51","-0.25","0","1"
"2023/01/01 21:55:00","H Q","61844","23.33","-0.26","0","1"
"2023/01/01 22:00:00","H Q","61844","26.5","-0.27","0","1"
"2023/01/01 22:05:00","H Q","61844","25.55","-0.21","0","1"
"2023/01/01 22:10:00","H Q","61844","25.41","-0.23","0","1"
"2023/01/01 22:15:00","H Q","61844","26.36","-0.24","0","1"
"2023/01/01 22:20:00","H Q","61844","26.77","-0.24","0","1"
"2023/01/01 22:25:00","H Q","61844","26.52","-0.24","0","1"
"2023/01/01 22:30:00","H Q","61844","26.55","-0.24","0","1"
"2023/01/01 22:35:00","H Q","61844","26.39","-0.24","0","1"
"2023/01/01 22:40:00","H Q","61844","26.79","-0.24","0","1"
"2023/01/01 22:45:00","H Q","61844","28.48","-0.26","0","1"
"2023/01/01 22:50:00","H Q","61844","28.71","-0.26","0","1"
"2023/01/01 22:55:00","H Q","61844","31.8","-0.29","0","1"
"2023/01/01 23:00:00","H Q","61844","31.8","-0.29","0","1"
"2023/01/01 23:05:00","H Q","61844","26.85","-0.24","0","1"
"2023/01/01 23:10:00","H Q","61844","28.59","-0.26","0","1"
"2023/01/01 23:15:00","H Q","61844","31.97","-0.29","0","1"
"2023/01/01 23:20:00","H Q","61844","32.04","-0.29","0","1"
"2023/01/01 23:25:00","H Q","61844","32.04","-0.29","0","1"
"2023/01/01 23:30:00","H Q","61844","32.03","-0.26","0","1"
"2023/01/01 23:35:00","H Q","61844","28.71","-0.26","0","1"
"2023/01/01 23:40:00","H Q","61844","28.64","-0.23","0","1"
"2023/01/01 23:45:00","H Q","61844","28.59","-0.23","0","1"
"2023/01/01 23:50:00","H Q","61844","32.75","-0.27","0","1"
"2023/01/01 23:55:00","H Q","61844","32.93","-0.27","0","1"
"2023/01/02 00:00:00","H Q","61844","27.03","-0.22","0","1"
"2023/01/02 00:05:00","H Q","61844","26.39","-0.21","0","1"
"2023/01/02 00:10:00","H Q","61844","26.31","-0.24","0","1"
"2023/01/02 00:15:00","H Q","61844","26.99","-0.25","0","1"
"2023/01/02 00:20:00","H Q","61844","26.9","-0.24","0","1"
"2023/01/02 00:25:00","H Q","61844","26.54","-0.24","0","1"
"2023/01/02 00:30:00","H Q","61844","26.12","-0.21","0","1"
"2023/01/02 00:35:00","H Q","61844","25.59","-0.21","0","1"
"2023/01/02 00:40:00","H Q","61844","24.87","-0.23","0","1"
"2023/01/02 00:45:00","H Q","61844","26.29","-0.24","0","1"
"2023/01/02 00:50:00","H Q","61844","25.98","-0.24","0","1"
"2023/01/02 00:55:00","H Q","61844","25.54","-0.23","0","1"
"2023/01/02 01:00:00","H Q","61844","24.4","-0.22","0","1"
"2023/01/02 01:05:00","H Q","61844","23.94","-0.22","0","1"
"2023/01/02 01:10:00","H Q","61844","22.46","-0.23","0","1"
"2023/01/02 01:15:00","H Q","61844","22.48","-0.2","0","1"
"2023/01/02 01:20:00","H Q","61844","22.44","-0.2","0","1"
"2023/01/02 01:25:00","H Q","61844","22.42","-0.2","0","1"
"2023/01/02 01:30:00","H Q","61844","20.03","-0.18","0","1"
"2023/01/02 01:35:00","H Q","61844","21.81","-0.2","0","1"
"2023/01/02 01:40:00","H Q","61844","22.42","-0.2","0","1"
"2023/01/02 01:45:00","H Q","61844","20.53","-0.19","0","1"
"2023/01/02 01:50:00","H Q","61844","21.81","-0.2","0","1"
"2023/01/02 01:55:00","H Q","61844","20.12","-0.18","0","1"
"2023/01/02 02:00:00","H Q","61844","21.81","-0.2","0","1"
"2023/01/02 02:05:00","H Q","61844","22.35","-0.2","0","1"
"2023/01/02 02:10:00","H Q","61844","20.25","-0.18","0","1"
"2023/01/02 02:15:00","H Q","61844","16.96","-0.15","0","1"
"2023/01/02 02:20:00","H Q","61844","16.99","-0.15","0","1"
"2023/01/02 02:25:00","H Q","61844","20.27","-0.18","0","1"
"2023/01/02 02:30:00","H Q","61844","20.53","-0.19","0","1"
"2023/01/02 02:35:00","H Q","61844","20.25","-0.18","0","1"
"2023/01/02 02:40:00","H Q","61844","19.22","-0.17","0","1"
"2023/01/02 02:45:00","H Q","61844","20.2","-0.18","0","1"
"2023/01/02 02:50:00","H Q","61844","20.22","-0.18","0","1"
"2023/01/02 02:55:00","H Q","61844","17.36","-0.16","0","1"
"2023/01/02 03:00:00","H Q","61844","24.91","-0.23","0","1"
"2023/01/02 03:05:00","H Q","61844","22.53","-0.21","0","1"
"2023/01/02 03:10:00","H Q","61844","22.33","-0.2","0","1"
"2023/01/02 03:15:00","H Q","61844","22.33","-0.2","0","1"
"2023/01/02 03:20:00","H Q","61844","22.33","-0.2","0","1"
"2023/01/02 03:25:00","H Q","61844","22.35","-0.2","0","1"
"2023/01/02 03:30:00","H Q","61844","22.8","-0.21","0","1"
"2023/01/02 03:35:00","H Q","61844","22.84","-0.21","0","1"
"2023/01/02 03:40:00","H Q","61844","23.54","-0.21","0","1"
"2023/01/02 03:45:00","H Q","61844","24.03","-0.22","0","1"
"2023/01/02 03:50:00","H Q","61844","24.05","-0.22","0","1"
"2023/01/02 03:55:00","H Q","61844","24.91","-0.23","0","1"
"2023/01/02 04:00:00","H Q","61844","20.31","-0.18","0","1"
"2023/01/02 04:05:00","H Q","61844","23.44","-0.21","0","1"
"2023/01/02 04:10:00","H Q","61844","23.92","-0.22","0","1"
"2023/01/02 04:15:00","H Q","61844","23.39","-0.21","0","1"
"2023/01/02 04:20:00","H Q","61844","22.48","-0.2","0","1"
"2023/01/02 04:25:00","H Q","61844","22.78","-0.21","0","1"
"2023/01/02 04:30:00","H Q","61844","23.34","-0.21","0","1"
"2023/01/02 04:35:00","H Q","61844","23.27","-0.21","0","1"
"2023/01/02 04:40:00","H Q","61844","23.29","-0.21","0","1"
"2023/01/02 04:45:00","H Q","61844","23.96","-0.22","0","1"
"2023/01/02 04:50:00","H Q","61844","23.29","-0.21","0","1"
"2023/01/02 04:55:00","H Q","61844","23.34","-0.21","0","1"
"2023/01/02 05:00:00","H Q","61844","22.46","-0.23","0","1"
"2023/01/02 05:05:00","H Q","61844","22.72","-0.23","0","1"
"2023/01/02 05:10:00","H Q","61844","23.29","-0.24","0","1"
"2023/01/02 05:15:00","H Q","61844","22.72","-0.23","0","1"
"2023/01/02 05:20:00","H Q","61844","23.29","-0.21","0","1"
"2023/01/02 05:25:00","H Q","61844","23.22","-0.23","0","1"
"2023/01/02 05:30:00","H Q","61844","23.19","-0.21","0","1"
"2023/01/02 05:35:00","H Q","61844","23.17","-0.21","0","1"
"2023/01/02 05:40:00","H Q","61844","23.91","-0.24","0","1"
"2023/01/02 05:45:00","H Q","61844","24.46","-0.22","0","1"
"2023/01/02 05:50:00","H Q","61844","24.87","-0.23","0","1"
"2023/01/02 05:55:00","H Q","61844","24.84","-0.23","0","1"
"2023/01/02 06:00:00","H Q","61844","20.49","-0.23","0","1"
"2023/01/02 06:05:00","H Q","61844","22.28","-0.27","0","1"
"2023/01/02 06:10:00","H Q","61844","20.47","-0.25","0","1"
"2023/01/02 06:15:00","H Q","61844","15.74","-0.16","0","1"
"2023/01/02 06:20:00","H Q","61844","15.75","-0.16","0","1"
"2023/01/02 06:25:00","H Q","61844","15.77","-0.16","0","1"
"2023/01/02 06:30:00","H Q","61844","15.77","-0.16","0","1"
"2023/01/02 06:35:00","H Q","61844","15.45","-0.16","0","1"
"2023/01/02 06:40:00","H Q","61844","14.8","-0.15","0","1"
"2023/01/02 06:45:00","H Q","61844","15.74","-0.17","0","1"
"2023/01/02 06:50:00","H Q","61844","15.83","-0.18","0","1"
"2023/01/02 06:55:00","H Q","61844","16.31","-0.18","0","1"
"2023/01/02 07:00:00","H Q","61844","19.5","-0.24","0","1"
"2023/01/02 07:05:00","H Q","61844","21.09","-0.28","0","1"
"2023/01/02 07:10:00","H Q","61844","20.82","-0.27","0","1"
"2023/01/02 07:15:00","H Q","61844","21.05","-0.25","0","1"
"2023/01/02 07:20:00","H Q","61844","21.02","-0.25","0","1"
"2023/01/02 07:25:00","H Q","61844","20.68","-0.25","0","1"
"2023/01/02 07:30:00","H Q","61844","20.86","-0.25","0","1"
"2023/01/02 07:35:00","H Q","61844","19.48","-0.26","0","1"
"2023/01/02 07:40:00","H Q","61844","19.48","-0.26","0","1"
"2023/01/02 07:45:00","H Q","61844","21.16","-0.28","0","1"
"2023/01/02 07:50:00","H Q","61844","24.28","-0.32","0","1"
"2023/01/02 07:55:00","H Q","61844","24.28","-0.34","0","1"
"2023/01/02 08:00:00","H Q","61844","24.25","-0.37","0","1"
"2023/01/02 08:05:00","H Q","61844","24.01","-0.42","0","1"
"2023/01/02 08:10:00","H Q","61844","25.71","-0.44","0","1"
"2023/01/02 08:15:00","H Q","61844","25.71","-0.44","0","1"
"2023/01/02 08:20:00","H Q","61844","25.92","-0.45","0","1"
"2023/01/02 08:25:00","H Q","61844","26.35","-0.43","0","1"
"2023/01/02 08:30:00","H Q","61844","25.87","-0.45","0","1"
"2023/01/02 08:35:00","H Q","61844","25.73","-0.45","0","1"
"2023/01/02 08:40:00","H Q","61844","26.37","-0.43","0","1"
"2023/01/02 08:45:00","H Q","61844","25.67","-0.42","0","1"
"2023/01/02 08:50:00","H Q","61844","24.31","-0.4","0","1"
"2023/01/02 08:55:00","H Q","61844","24.61","-0.43","0","1"
"2023/01/02 09:00:00","H Q","61844","25.89","-0.45","0","1"
"2023/01/02 09:05:00","H Q","61844","26.97","-0.46","-0.64","1"
"2023/01/02 09:10:00","H Q","61844","27.17","-0.46","-0.64","1"
"2023/01/02 09:15:00","H Q","61844","26.99","-0.46","-0.64","1"
"2023/01/02 09:20:00","H Q","61844","26.31","-0.48","0","1"
"2023/01/02 09:25:00","H Q","61844","26.2","-0.48","0","1"
"2023/01/02 09:30:00","H Q","61844","26.26","-0.45","0","1"
"2023/01/02 09:35:00","H Q","61844","26.2","-0.45","0","1"
"2023/01/02 09:40:00","H Q","61844","26.43","-0.43","0","1"
"2023/01/02 09:45:00","H Q","61844","26.42","-0.43","0","1"
"2023/01/02 09:50:00","H Q","61844","26.14","-0.43","0","1"
"2023/01/02 09:55:00","H Q","61844","26.2","-0.43","0","1"
"2023/01/02 10:00:00","H Q","61844","25.83","-0.42","0","1"
"2023/01/02 10:05:00","H Q","61844","25.95","-0.42","0","1"
"2023/01/02 10:10:00","H Q","61844","26.5","-0.43","0","1"
"2023/01/02 10:15:00","H Q","61844","27.84","-0.42","0","1"
"2023/01/02 10:20:00","H Q","61844","28.62","-0.46","-0.61","1"
"2023/01/02 10:25:00","H Q","61844","28.62","-0.46","-0.61","1"
"2023/01/02 10:30:00","H Q","61844","28.7","-0.43","-0.61","1"
"2023/01/02 10:35:00","H Q","61844","28.12","-0.43","0","1"
"2023/01/02 10:40:00","H Q","61844","28.12","-0.43","0","1"
"2023/01/02 10:45:00","H Q","61844","28.07","-0.43","0","1"
"2023/01/02 10:50:00","H Q","61844","28.04","-0.43","0","1"
"2023/01/02 10:55:00","H Q","61844","27.99","-0.43","0","1"
"2023/01/02 11:00:00","H Q","61844","28.66","-0.41","0","1"
"2023/01/02 11:05:00","H Q","61844","29.35","-0.42","0","1"
"2023/01/02 11:10:00","H Q","61844","28.92","-0.41","0","1"
"2023/01/02 11:15:00","H Q","61844","28.66","-0.41","0","1"
"2023/01/02 11:20:00","H Q","61844","28.18","-0.4","0","1"
"2023/01/02 11:25:00","H Q","61844","28.04","-0.4","0","1"
"2023/01/02 11:30:00","H Q","61844","28.04","-0.43","0","1"
"2023/01/02 11:35:00","H Q","61844","28.08","-0.43","-0.06","1"
"2023/01/02 11:40:00","H Q","61844","28.13","-0.43","-0.06","1"
"2023/01/02 11:45:00","H Q","61844","28.08","-0.4","-0.06","1"
"2023/01/02 11:50:00","H Q","61844","27.84","-0.42","0","1"
"2023/01/02 11:55:00","H Q","61844","27.83","-0.42","0","1"
"2023/01/02 12:00:00","H Q","61844","28.66","-0.41","0","1"
"2023/01/02 12:05:00","H Q","61844","35.51","-0.47","0","1"
"2023/01/02 12:10:00","H Q","61844","35.54","-0.47","0","1"
"2023/01/02 12:15:00","H Q","61844","35.61","-0.47","0","1"
"2023/01/02 12:20:00","H Q","61844","35.64","-0.47","0","1"
"2023/01/02 12:25:00","H Q","61844","35.61","-0.47","0","1"
"2023/01/02 12:30:00","H Q","61844","35.48","-0.5","0","1"
"2023/01/02 12:35:00","H Q","61844","35.48","-0.5","0","1"
"2023/01/02 12:40:00","H Q","61844","35.45","-0.5","0","1"
"2023/01/02 12:45:00","H Q","61844","28.6","-0.38","0","1"
"2023/01/02 12:50:00","H Q","61844","28.51","-0.38","0","1"
"2023/01/02 12:55:00","H Q","61844","28.48","-0.38","0","1"
"2023/01/02 13:00:00","H Q","61844","28.42","-0.38","0","1"
"2023/01/02 13:05:00","H Q","61844","28.45","-0.34","0","1"
"2023/01/02 13:10:00","H Q","61844","28.69","-0.35","0","1"
"2023/01/02 13:15:00","H Q","61844","28.69","-0.38","0","1"
"2023/01/02 13:20:00","H Q","61844","28.78","-0.38","0","1"
"2023/01/02 13:25:00","H Q","61844","28.75","-0.38","0","1"
"2023/01/02 13:30:00","H Q","61844","28.66","-0.38","0","1"
"2023/01/02 13:35:00","H Q","61844","28.98","-0.38","0","1"
"2023/01/02 13:40:00","H Q","61844","35.51","-0.47","0","1"
"2023/01/02 13:45:00","H Q","61844","35.48","-0.47","0","1"
"2023/01/02 13:50:00","H Q","61844","35.44","-0.47","0","1"
"2023/01/02 13:55:00","H Q","61844","35.51","-0.43","0","1"
"2023/01/02 14:00:00","H Q","61844","35.53","-0.36","0","1"
"2023/01/02 14:05:00","H Q","61844","29.59","-0.24","0","1"
"2023/01/02 14:10:00","H Q","61844","29.52","-0.27","0","1"
"2023/01/02 14:15:00","H Q","61844","29.25","-0.32","0","1"
"2023/01/02 14:20:00","H Q","61844","29.25","-0.32","0","1"
"2023/01/02 14:25:00","H Q","61844","29.28","-0.32","0","1"
"2023/01/02 14:30:00","H Q","61844","29.44","-0.33","0","1"
